Weather City,Year,Month,Mean Max Temp,Mean Min Temp,Mean Temp,Total Rain,Total Snow,Total Precip
Port Hardy,1971.0,6,14.6,7.3,11.0,115.6,0.0,115.6
Port Hardy,1971.0,7,18.7,9.0,13.9,37.8,0.0,37.8
Port Hardy,1971.0,8,18.6,10.3,14.5,106.7,0.0,106.7
Port Hardy,1971.0,9,15.0,6.2,10.6,214.4,0.0,214.4
Port Hardy,1971.0,10,10.5,4.4,7.5,341.4,3.8,345.9
Port Hardy,1971.0,11,7.3,2.4,4.9,387.4,2.5,390.1
Port Hardy,1971.0,12,2.8,-1.8,0.5,123.7,81.8,231.4
Port Hardy,1972.0,1,2.1,-3.2,-0.6,128.3,94.2,214.9
Port Hardy,1972.0,2,5.6,-1.0,2.3,157.0,25.7,186.9
Port Hardy,1972.0,3,8.1,1.9,5.0,124.0,36.8,203.2
Port Hardy,1972.0,4,8.2,1.1,4.7,125.7,12.7,141.2
Port Hardy,1972.0,5,14.7,4.6,9.7,32.5,0.0,32.5
Port Hardy,1972.0,6,15.1,7.4,11.3,85.6,0.0,85.6
Port Hardy,1972.0,7,18.5,9.1,13.8,24.1,0.0,24.1
Port Hardy,1972.0,8,18.5,9.2,13.9,19.8,0.0,19.8
Port Hardy,1972.0,9,13.4,6.3,9.9,136.9,0.0,136.9
Port Hardy,1972.0,10,11.2,3.3,7.3,99.6,1.5,101.1
Port Hardy,1972.0,11,8.6,3.3,6.0,129.3,0.0,129.3
Port Hardy,1972.0,12,4.9,-0.8,2.1,186.4,16.0,205.7
Port Hardy,1973.0,1,4.9,-0.3,2.3,275.3,6.9,282.2
Port Hardy,1973.0,2,7.3,-0.3,3.5,116.8,0.5,117.3
Port Hardy,1973.0,3,8.1,1.9,5.0,134.4,2.5,136.9
Port Hardy,1973.0,4,11.1,2.5,6.8,100.6,0.3,100.8
Port Hardy,1973.0,5,13.7,4.8,9.3,91.9,0.0,91.9
Port Hardy,1973.0,6,14.9,7.2,11.1,78.0,0.0,78.0
Port Hardy,1973.0,7,16.8,9.1,13.0,77.2,0.0,77.2
Port Hardy,1973.0,8,16.3,8.1,12.2,30.5,0.0,30.5
Port Hardy,1973.0,9,16.3,8.2,12.3,107.2,0.0,107.2
Port Hardy,1973.0,10,10.6,4.5,7.6,221.0,0.0,221.0
Port Hardy,1973.0,11,5.5,-0.1,2.7,114.0,16.8,152.1
Port Hardy,1973.0,12,6.4,1.9,4.2,286.3,0.5,286.8
Port Hardy,1974.0,1,4.6,-1.7,1.5,310.6,25.7,341.6
Port Hardy,1974.0,2,6.0,1.2,3.6,243.1,6.4,249.2
Port Hardy,1974.0,3,7.8,1.4,4.6,113.8,24.9,136.9
Port Hardy,1974.0,4,10.7,4.0,7.4,104.6,0.0,104.6
Port Hardy,1974.0,5,12.5,4.6,8.6,89.2,0.0,89.2
Port Hardy,1974.0,6,14.6,7.3,11.0,101.1,0.0,101.1
Port Hardy,1974.0,7,16.3,8.3,12.3,92.7,0.0,92.7
Port Hardy,1974.0,8,18.4,10.1,14.3,14.7,0.0,14.7
Port Hardy,1974.0,9,17.0,8.3,12.7,47.2,0.0,47.2
Port Hardy,1974.0,10,12.7,5.4,9.1,146.6,0.0,146.6
Port Hardy,1974.0,11,7.8,2.7,5.3,255.5,1.3,257.3
Port Hardy,1974.0,12,6.9,3.2,5.1,331.0,9.1,344.2
Port Hardy,1975.0,1,3.9,-0.8,1.6,181.9,51.1,227.1
Port Hardy,1975.0,2,4.3,-0.7,1.8,72.4,8.9,81.0
Port Hardy,1975.0,3,7.1,0.1,3.6,123.4,5.8,131.1
Port Hardy,1975.0,4,9.6,1.2,5.4,52.3,0.5,52.8
Port Hardy,1975.0,5,13.5,4.8,9.2,79.5,0.0,79.5
Port Hardy,1975.0,6,13.9,7.5,10.7,90.7,0.0,90.7
Port Hardy,1975.0,7,17.3,9.6,13.5,14.2,0.0,14.2
Port Hardy,1975.0,8,15.3,9.8,12.6,164.3,0.0,164.3
Port Hardy,1975.0,9,16.2,6.6,11.4,24.9,0.0,24.9
Port Hardy,1975.0,10,11.1,5.3,8.2,242.1,0.0,242.1
Port Hardy,1975.0,11,6.8,1.9,4.4,551.9,21.3,573.5
Port Hardy,1975.0,12,5.6,0.6,3.1,199.4,24.4,226.6
Port Hardy,1976.0,1,6.2,1.4,3.8,207.0,0.0,207.0
Port Hardy,1976.0,2,5.4,0.1,2.8,164.3,9.4,182.6
Port Hardy,1976.0,3,6.1,0.3,3.2,197.6,12.4,212.1
Port Hardy,1976.0,4,10.8,2.7,6.8,103.9,0.8,104.6
Port Hardy,1976.0,5,12.1,5.2,8.7,133.1,0.0,133.1
Port Hardy,1976.0,6,13.8,6.6,10.2,170.2,0.0,170.2
Port Hardy,1976.0,7,16.2,9.7,13.0,98.6,0.0,98.6
Port Hardy,1976.0,8,15.6,9.7,12.7,100.6,0.0,100.6
Port Hardy,1976.0,9,16.2,8.8,12.5,45.5,0.0,45.5
Port Hardy,1976.0,10,11.3,5.2,8.3,183.6,0.0,183.6
Port Hardy,1976.0,11,9.5,2.8,6.2,188.2,0.0,188.2
Port Hardy,1976.0,12,7.5,2.3,4.9,431.0,0.0,431.0
Port Hardy,1977.0,1,6.0,0.1,3.1,64.9,0.0,64.9
Port Hardy,1977.0,2,9.4,3.9,6.7,195.3,2.4,197.7
Port Hardy,1977.0,3,7.4,1.3,4.4,256.0,7.9,264.4
Port Hardy,1977.0,4,11.8,3.6,7.7,83.2,0.0,83.2
Port Hardy,1977.0,5,12.6,3.9,8.3,52.2,0.0,52.2
Port Hardy,1977.0,6,15.1,8.2,11.7,53.8,0.0,53.8
Port Hardy,1977.0,7,16.0,9.4,12.7,61.4,0.0,61.4
Port Hardy,1977.0,8,19.0,10.2,14.6,22.2,0.0,22.2
Port Hardy,1977.0,9,14.3,7.7,11.0,97.2,0.0,97.2
Port Hardy,1977.0,10,11.1,4.8,8.0,310.3,0.0,310.3
Port Hardy,1977.0,11,6.6,1.7,4.2,350.0,6.5,356.3
Port Hardy,1977.0,12,4.7,-1.2,1.8,138.5,26.7,161.5
Port Hardy,1978.0,1,5.7,0.6,3.2,49.2,14.6,63.4
Port Hardy,1978.0,2,7.8,2.1,5.0,83.8,0.2,84.0
Port Hardy,1978.0,3,8.8,2.1,5.5,172.2,0.0,172.2
Port Hardy,1978.0,4,11.1,3.1,7.1,59.9,0.0,59.9
Port Hardy,1978.0,5,13.0,4.3,8.7,75.6,0.0,75.6
Port Hardy,1978.0,6,17.6,8.5,13.1,41.9,0.0,41.9
Port Hardy,1978.0,7,17.9,9.3,13.6,12.5,0.0,12.5
Port Hardy,1978.0,8,17.4,10.2,13.8,151.4,0.0,151.4
Port Hardy,1978.0,9,15.1,8.3,11.7,206.4,0.0,206.4
Port Hardy,1978.0,10,12.6,5.9,9.3,222.5,0.0,222.5
Port Hardy,1978.0,11,7.0,1.2,4.1,239.0,0.0,239.0
Port Hardy,1978.0,12,4.6,0.2,2.4,217.1,2.0,219.1
Port Hardy,1979.0,1,4.1,-1.9,1.1,59.0,15.4,75.5
Port Hardy,1979.0,2,5.0,-0.6,2.2,197.3,24.8,224.5
Port Hardy,1979.0,3,10.0,1.4,5.7,72.4,0.2,72.6
Port Hardy,1979.0,4,11.4,2.5,7.0,96.7,0.0,96.7
Port Hardy,1979.0,5,13.5,6.0,9.8,114.5,0.0,114.5
Port Hardy,1979.0,6,15.2,7.5,11.4,77.9,0.0,77.9
Port Hardy,1979.0,7,18.7,10.5,14.6,72.3,0.0,72.3
Port Hardy,1979.0,8,18.8,10.6,14.7,28.2,0.0,28.2
Port Hardy,1979.0,9,16.3,8.7,12.5,209.3,0.0,209.3
Port Hardy,1979.0,10,12.8,5.7,9.3,178.6,0.0,178.6
Port Hardy,1979.0,11,8.9,2.3,5.6,139.7,0.0,139.7
Port Hardy,1979.0,12,7.2,2.7,5.0,360.3,8.2,367.9
Port Hardy,1980.0,1,3.6,-1.7,1.0,149.1,46.4,201.1
Port Hardy,1980.0,2,8.1,2.8,5.5,88.1,2.0,90.1
Port Hardy,1980.0,3,8.0,1.5,4.8,160.0,2.0,162.4
Port Hardy,1980.0,4,12.2,3.6,7.9,165.3,0.0,165.3
Port Hardy,1980.0,5,13.9,6.0,10.0,40.7,0.0,40.7
Port Hardy,1980.0,6,16.1,8.8,12.5,51.9,0.0,51.9
Port Hardy,1980.0,7,16.8,10.5,13.7,108.7,0.0,108.7
Port Hardy,1980.0,8,16.7,9.9,13.3,50.6,0.0,50.6
Port Hardy,1980.0,9,15.3,8.4,11.9,200.8,0.0,200.8
Port Hardy,1980.0,10,13.7,6.5,10.1,108.2,0.0,108.2
Port Hardy,1980.0,11,9.2,4.2,6.7,266.3,0.0,266.3
Port Hardy,1980.0,12,7.2,2.5,4.9,397.7,1.4,398.6
Port Hardy,1981.0,1,9.7,3.7,6.7,172.1,0.0,172.1
Port Hardy,1981.0,2,7.8,2.8,5.3,243.7,0.8,244.5
Port Hardy,1981.0,3,10.7,2.6,6.7,96.0,0.0,96.0
Port Hardy,1981.0,4,10.5,3.4,7.0,208.5,2.8,211.8
Port Hardy,1981.0,5,13.7,6.9,10.3,84.9,0.0,84.9
Port Hardy,1981.0,6,15.2,8.3,11.8,142.5,0.0,142.5
Port Hardy,1981.0,7,17.9,10.7,14.3,33.7,0.0,33.7
Port Hardy,1981.0,8,18.2,10.0,14.1,53.6,0.0,53.6
Port Hardy,1981.0,9,16.4,8.6,12.5,192.7,0.0,192.7
Port Hardy,1981.0,10,11.4,4.7,8.1,249.5,0.0,249.5
Port Hardy,1981.0,11,9.3,4.4,6.9,256.9,0.0,256.9
Port Hardy,1982.0,1,4.2,-0.4,1.9,259.5,42.5,298.9
Port Hardy,1982.0,2,5.7,0.8,3.3,217.6,43.6,262.0
Port Hardy,1982.0,3,8.4,0.3,4.4,54.6,8.9,63.3
Port Hardy,1982.0,4,9.8,0.5,5.2,105.8,1.1,106.9
Port Hardy,1982.0,5,12.8,5.0,8.9,53.2,0.0,53.2
Port Hardy,1982.0,6,17.0,8.1,12.6,20.2,0.0,20.2
Port Hardy,1982.0,7,17.4,10.1,13.8,68.8,0.0,68.8
Port Hardy,1982.0,8,16.7,9.5,13.1,48.4,0.0,48.4
Port Hardy,1982.0,9,15.7,8.7,12.2,150.4,0.0,150.4
Port Hardy,1982.0,10,11.8,5.6,8.7,335.9,0.2,336.1
Port Hardy,1982.0,11,7.1,1.3,4.2,106.6,1.0,107.4
Port Hardy,1982.0,12,6.2,0.8,3.5,201.3,0.0,201.3
Port Hardy,1983.0,1,7.9,3.2,5.6,273.2,0.0,273.2
Port Hardy,1983.0,2,8.9,3.0,6.0,216.4,0.0,216.4
Port Hardy,1983.0,3,10.7,2.3,6.5,153.1,0.0,153.1
Port Hardy,1983.0,4,12.4,3.2,7.8,67.8,0.4,68.2
Port Hardy,1983.0,5,15.6,6.7,11.2,34.5,0.0,34.5
Port Hardy,1983.0,6,15.3,9.4,12.4,163.1,0.0,163.1
Port Hardy,1983.0,7,17.5,10.4,14.0,151.2,0.0,151.2
Port Hardy,1983.0,8,18.4,10.4,14.4,56.1,0.0,56.1
Port Hardy,1983.0,9,15.1,7.5,11.3,118.9,0.0,118.9
Port Hardy,1983.0,10,11.4,4.6,8.0,169.5,0.0,169.5
Port Hardy,1983.0,11,8.7,3.9,6.3,287.7,0.0,287.7
Port Hardy,1983.0,12,4.0,-1.9,1.1,116.8,3.0,120.1
Port Hardy,1984.0,1,7.3,1.9,4.6,361.8,0.0,361.8
Port Hardy,1984.0,2,8.1,2.6,5.4,201.3,0.0,201.3
Port Hardy,1984.0,3,10.7,2.9,6.8,130.2,0.0,130.2
Port Hardy,1984.0,4,11.0,2.9,7.0,133.0,2.8,135.8
Port Hardy,1984.0,5,12.0,5.2,8.6,185.0,1.5,186.5
Port Hardy,1984.0,6,15.0,7.6,11.3,77.0,0.0,77.0
Port Hardy,1984.0,7,17.4,10.0,13.7,56.0,0.0,56.0
Port Hardy,1984.0,8,16.8,10.7,13.8,100.7,0.0,100.7
Port Hardy,1984.0,9,15.2,7.0,11.1,121.5,0.0,121.5
Port Hardy,1984.0,10,10.7,4.4,7.6,292.6,2.8,295.4
Port Hardy,1984.0,11,7.0,1.4,4.2,203.6,13.2,216.5
Port Hardy,1984.0,12,4.1,-0.8,1.7,234.5,4.9,244.0
Port Hardy,1985.0,1,7.0,1.5,4.3,99.7,0.0,99.7
Port Hardy,1985.0,2,6.3,1.3,3.8,211.0,22.8,232.0
Port Hardy,1985.0,3,8.1,1.0,4.6,113.1,3.2,116.3
Port Hardy,1985.0,4,10.0,2.5,6.3,146.5,1.7,148.2
Port Hardy,1985.0,5,13.8,6.0,9.9,43.1,0.0,43.1
Port Hardy,1985.0,6,15.9,7.8,11.9,36.9,0.0,36.9
Port Hardy,1985.0,7,19.0,9.8,14.4,15.6,0.0,15.6
Port Hardy,1985.0,8,17.9,9.3,13.6,11.8,0.0,11.8
Port Hardy,1985.0,9,15.0,6.6,10.8,53.5,0.0,53.5
Port Hardy,1985.0,10,10.7,5.3,8.0,307.8,0.0,307.8
Port Hardy,1985.0,11,2.8,-3.1,-0.2,95.1,7.2,102.3
Port Hardy,1985.0,12,5.5,0.3,2.9,89.8,1.0,90.8
Port Hardy,1986.0,1,7.6,3.3,5.5,384.8,0.0,384.8
Port Hardy,1986.0,2,6.0,-0.8,2.6,85.9,19.4,102.1
Port Hardy,1986.0,3,10.3,3.7,7.0,170.4,0.0,170.4
Port Hardy,1986.0,4,9.9,3.2,6.6,159.8,0.0,159.8
Port Hardy,1986.0,5,13.5,5.7,9.6,135.0,0.0,135.0
Port Hardy,1986.0,6,15.7,8.4,12.1,116.8,0.0,116.8
Port Hardy,1986.0,7,16.9,10.2,13.6,44.3,0.0,44.3
Port Hardy,1986.0,8,19.3,10.2,14.8,11.6,0.0,11.6
Port Hardy,1986.0,9,15.4,7.8,11.6,94.7,0.0,94.7
Port Hardy,1986.0,10,14.5,6.7,10.6,109.9,0.0,109.9
Port Hardy,1986.0,11,8.5,3.7,6.1,463.7,0.6,464.3
Port Hardy,1986.0,12,7.0,2.1,4.6,298.6,0.0,298.6
Port Hardy,1987.0,1,6.5,2.1,4.3,343.6,4.2,347.8
Port Hardy,1987.0,2,8.6,3.6,6.1,231.3,4.3,237.2
Port Hardy,1987.0,3,10.4,3.0,6.7,147.5,2.4,149.9
Port Hardy,1987.0,4,11.7,3.7,7.7,178.7,1.0,179.7
Port Hardy,1987.0,5,13.9,5.7,9.8,85.4,0.0,85.4
Port Hardy,1987.0,6,15.6,7.8,11.7,122.2,0.0,122.2
Port Hardy,1987.0,7,17.9,10.2,14.1,40.7,0.0,40.7
Port Hardy,1987.0,8,18.3,10.0,14.2,21.7,0.0,21.7
Port Hardy,1987.0,9,16.0,8.4,12.2,115.2,0.0,115.2
Port Hardy,1987.0,10,12.6,5.5,9.1,122.5,0.0,122.5
Port Hardy,1987.0,11,9.5,5.0,7.3,340.9,0.0,340.9
Port Hardy,1987.0,12,6.0,1.2,3.6,308.9,1.8,311.6
Port Hardy,1988.0,1,6.2,1.1,3.7,212.2,7.0,218.6
Port Hardy,1988.0,2,7.7,2.7,5.2,246.9,5.2,251.8
Port Hardy,1988.0,3,8.8,2.1,5.5,276.8,0.4,277.2
Port Hardy,1988.0,4,11.1,2.6,6.9,125.2,0.0,125.2
Port Hardy,1988.0,5,13.8,6.3,10.1,83.5,0.0,83.5
Port Hardy,1988.0,6,14.7,7.2,11.0,76.7,0.0,76.7
Port Hardy,1988.0,7,17.5,9.8,13.7,43.7,0.0,43.7
Port Hardy,1988.0,8,17.7,10.7,14.2,70.4,0.0,70.4
Port Hardy,1988.0,9,15.2,7.8,11.5,174.6,0.0,174.6
Port Hardy,1988.0,10,13.0,6.7,9.9,180.9,0.0,180.9
Port Hardy,1988.0,11,8.3,3.6,6.0,360.4,4.4,364.8
Port Hardy,1988.0,12,6.7,1.6,4.2,199.0,4.2,204.6
Port Hardy,1989.0,1,5.2,0.6,2.9,331.1,24.1,353.4
Port Hardy,1989.0,2,4.0,-3.0,0.5,38.7,1.6,39.9
Port Hardy,1989.0,3,8.0,0.9,4.5,112.9,16.9,129.4
Port Hardy,1989.0,4,13.0,3.2,8.1,116.1,0.0,116.1
Port Hardy,1989.0,5,15.1,5.7,10.4,47.8,0.0,47.8
Port Hardy,1989.0,6,16.9,8.2,12.6,79.3,0.0,79.3
Port Hardy,1989.0,7,18.1,10.8,14.5,61.7,0.0,61.7
Port Hardy,1989.0,8,18.0,11.4,14.7,47.8,0.0,47.8
Port Hardy,1989.0,9,16.8,7.9,12.4,21.4,0.0,21.4
Port Hardy,1989.0,10,12.1,6.1,9.1,243.6,0.0,243.6
Port Hardy,1989.0,11,8.6,3.3,6.0,324.8,3.2,328.0
Port Hardy,1989.0,12,8.1,4.6,6.4,204.4,0.0,204.4
Port Hardy,1990.0,1,6.2,1.7,4.0,298.3,11.4,309.1
Port Hardy,1990.0,2,5.4,-1.2,2.1,136.0,62.7,188.0
Port Hardy,1990.0,3,9.7,2.2,6.0,81.9,4.6,86.5
Port Hardy,1990.0,4,12.5,4.7,8.6,76.3,0.0,76.3
Port Hardy,1990.0,5,14.0,7.3,10.7,53.5,0.0,53.5
Port Hardy,1990.0,6,15.5,9.2,12.4,130.5,0.0,130.5
Port Hardy,1990.0,7,19.1,10.9,15.0,15.2,0.0,15.2
Port Hardy,1990.0,8,19.8,11.4,15.6,61.0,0.0,61.0
Port Hardy,1990.0,9,16.7,8.3,12.5,38.9,0.0,38.9
Port Hardy,1990.0,10,10.4,5.3,7.9,464.0,0.0,464.0
Port Hardy,1990.0,11,7.5,2.7,5.1,469.5,11.6,480.7
Port Hardy,1990.0,12,4.0,-1.0,1.5,230.9,44.2,275.1
Port Hardy,1991.0,1,4.9,0.3,2.6,131.3,14.6,146.3
Port Hardy,1991.0,2,8.6,3.3,5.9,204.5,0.0,204.5
Port Hardy,1991.0,3,7.4,0.2,3.9,73.4,8.4,81.2
Port Hardy,1991.0,4,10.9,2.8,6.9,90.0,0.2,90.2
Port Hardy,1991.0,5,13.6,6.5,10.1,47.9,0.0,47.9
Port Hardy,1991.0,6,15.2,8.6,11.9,46.0,0.0,46.0
Port Hardy,1991.0,7,17.5,11.0,14.3,91.9,0.0,91.9
Port Hardy,1991.0,8,18.0,10.6,14.3,146.0,0.0,146.0
Port Hardy,1991.0,9,16.2,9.1,12.6,19.2,0.0,19.2
Port Hardy,1991.0,10,11.6,4.4,8.0,109.0,0.8,109.8
Port Hardy,1991.0,11,8.8,4.5,6.7,356.5,0.0,356.5
Port Hardy,1991.0,12,7.5,3.3,5.4,395.2,0.0,395.2
Port Hardy,1992.0,1,7.4,3.3,5.3,455.9,0.2,456.1
Port Hardy,1992.0,2,9.2,3.6,6.4,169.1,0.0,169.1
Port Hardy,1992.0,3,10.5,3.5,7.0,35.6,0.0,35.6
Port Hardy,1992.0,4,12.0,4.3,8.2,97.5,0.2,97.7
Port Hardy,1992.0,5,14.8,6.2,10.5,85.9,0.0,85.9
Port Hardy,1992.0,6,16.3,9.5,13.0,67.2,0.0,67.2
Port Hardy,1992.0,7,18.0,10.8,14.5,11.2,0.0,11.2
Port Hardy,1992.0,8,18.4,10.0,14.2,73.1,0.0,73.1
Port Hardy,1992.0,9,15.0,8.2,11.7,154.0,0.0,154.0
Port Hardy,1992.0,10,11.7,6.1,9.0,298.7,0.0,298.7
Port Hardy,1992.0,11,8.6,3.9,6.3,265.9,1.0,266.9
Port Hardy,1992.0,12,4.6,-0.2,2.2,165.4,22.6,189.8
Port Hardy,1993.0,1,4.4,-1.7,1.3,104.3,11.1,115.4
Port Hardy,1993.0,2,7.4,1.0,4.2,14.4,0.0,14.4
Port Hardy,1993.0,3,9.4,1.6,5.5,235.0,0.0,235.0
Port Hardy,1993.0,4,11.3,4.9,8.1,115.2,0.0,115.2
Port Hardy,1993.0,5,15.7,7.7,11.7,122.0,0.0,122.0
Port Hardy,1993.0,6,15.3,9.4,12.4,139.8,0.0,139.8
Port Hardy,1993.0,7,17.0,11.3,14.2,30.8,0.0,30.8
Port Hardy,1993.0,8,18.3,11.0,14.7,79.5,0.0,79.5
Port Hardy,1993.0,9,15.2,8.1,11.7,8.7,0.0,8.7
Port Hardy,1993.0,10,12.3,6.1,9.2,108.2,0.0,108.2
Port Hardy,1993.0,11,8.1,2.6,5.4,281.0,1.2,282.2
Port Hardy,1993.0,12,7.0,2.4,4.7,257.0,0.0,257.0
Port Hardy,1994.0,1,8.1,4.3,6.2,149.4,0.0,149.4
Port Hardy,1994.0,2,5.5,0.5,3.0,200.7,35.3,236.0
Port Hardy,1994.0,3,9.6,1.9,5.8,171.1,0.0,171.1
Port Hardy,1994.0,4,11.7,5.5,8.6,126.6,0.0,126.6
Port Hardy,1994.0,5,14.9,6.3,10.6,49.8,0.0,49.8
Port Hardy,1994.0,6,15.8,9.3,12.5,56.2,0.0,56.2
Port Hardy,1994.0,7,17.9,10.6,14.3,36.6,0.0,36.6
Port Hardy,1994.0,8,18.7,11.3,15.0,71.6,0.0,71.6
Port Hardy,1994.0,9,16.4,9.9,13.2,178.8,0.0,178.8
Port Hardy,1994.0,10,11.8,5.5,8.7,357.5,0.0,357.5
Port Hardy,1994.0,11,6.7,1.4,4.1,363.8,9.1,372.9
Port Hardy,1994.0,12,5.6,1.3,3.5,352.2,15.9,368.1
Port Hardy,1995.0,1,7.6,1.9,4.8,134.2,0.0,134.2
Port Hardy,1995.0,2,7.8,1.4,4.6,94.8,23.2,118.0
Port Hardy,1995.0,3,9.0,1.9,5.5,110.9,5.2,116.8
Port Hardy,1995.0,4,11.9,3.5,7.7,75.3,1.4,76.7
Port Hardy,1995.0,5,15.3,6.9,11.1,27.4,0.0,27.4
Port Hardy,1995.0,6,17.3,8.4,12.9,60.4,0.0,60.4
Port Hardy,1995.0,7,17.8,11.3,14.6,94.6,0.0,94.6
Port Hardy,1995.0,8,16.7,10.0,13.4,69.0,0.0,69.0
Port Hardy,1995.0,9,17.6,9.1,13.4,46.6,0.0,46.6
Port Hardy,1995.0,10,11.6,6.2,8.9,385.2,0.0,385.2
Port Hardy,1995.0,11,9.3,3.8,6.6,475.0,0.0,475.0
Port Hardy,1995.0,12,6.7,2.7,4.7,230.4,18.0,247.8
Port Hardy,1996.0,1,5.4,0.3,2.8,379.0,11.6,390.6
Port Hardy,1996.0,2,7.6,0.6,4.1,130.0,17.4,147.4
Port Hardy,1996.0,3,9.6,2.0,5.8,74.8,1.0,75.8
Port Hardy,1996.0,4,11.9,5.1,8.5,244.6,0.2,244.8
Port Hardy,1996.0,5,12.9,5.4,9.2,69.2,0.0,69.2
Port Hardy,1996.0,6,15.7,9.0,12.3,67.0,0.0,67.0
Port Hardy,1996.0,7,17.6,9.7,13.7,34.2,0.0,34.2
Port Hardy,1996.0,8,17.5,10.3,13.9,86.5,0.0,86.5
Port Hardy,1996.0,9,14.9,7.6,11.3,96.8,0.0,96.8
Port Hardy,1996.0,11,6.8,2.2,4.5,189.4,12.4,201.4
Port Hardy,1996.0,12,3.8,-0.6,1.6,285.6,22.4,307.8
Port Hardy,1997.0,1,5.8,1.2,3.5,217.1,19.9,236.2
Port Hardy,1997.0,2,7.4,2.4,4.9,150.6,0.0,150.6
Port Hardy,1997.0,3,7.7,1.8,4.8,244.6,5.8,250.4
Port Hardy,1997.0,4,11.5,3.0,7.3,155.2,0.6,155.8
Port Hardy,1997.0,5,16.2,7.0,11.6,127.0,0.0,127.0
Port Hardy,1997.0,6,16.2,9.6,12.9,115.8,0.0,115.8
Port Hardy,1997.0,7,18.3,11.3,14.8,74.4,0.0,74.4
Port Hardy,1997.0,8,19.6,11.5,15.6,109.7,0.0,109.7
Port Hardy,1997.0,9,17.1,8.9,13.0,157.0,0.0,157.0
Port Hardy,1997.0,10,11.4,6.4,8.9,405.0,0.0,405.0
Port Hardy,1997.0,11,9.9,4.9,7.4,260.4,0.0,260.4
Port Hardy,1997.0,12,7.2,3.2,5.2,483.4,23.4,506.8
Port Hardy,1998.0,1,6.1,1.3,3.7,261.8,20.2,282.0
Port Hardy,1998.0,2,8.5,3.3,6.0,160.0,2.0,162.0
Port Hardy,1998.0,3,9.7,2.7,6.2,107.6,3.4,111.0
Port Hardy,1998.0,4,11.8,3.3,7.6,86.7,0.4,87.1
Port Hardy,1998.0,5,14.3,7.5,10.9,44.8,0.0,44.8
Port Hardy,1998.0,6,16.0,9.7,12.9,59.8,0.0,59.8
Port Hardy,1998.0,7,18.5,11.0,14.8,55.8,0.0,55.8
Port Hardy,1998.0,8,18.7,11.2,15.0,53.8,0.0,53.8
Port Hardy,1998.0,9,16.2,9.3,12.8,61.2,0.0,61.2
Port Hardy,1998.0,10,12.8,7.0,9.9,212.6,0.0,212.6
Port Hardy,1998.0,11,9.0,3.3,6.2,283.0,0.0,283.0
Port Hardy,1998.0,12,5.8,1.5,3.6,350.0,21.6,371.6
Port Hardy,1999.0,1,6.2,1.9,4.1,269.5,60.3,329.8
Port Hardy,1999.0,2,6.2,1.4,3.8,359.9,6.6,366.5
Port Hardy,1999.0,3,7.8,1.4,4.6,158.4,15.6,174.0
Port Hardy,1999.0,4,10.8,2.3,6.6,117.4,12.1,129.5
Port Hardy,1999.0,5,11.9,4.5,8.2,90.0,0.6,90.6
Port Hardy,1999.0,6,14.8,8.8,11.8,94.6,0.0,94.6
Port Hardy,1999.0,7,16.8,10.2,13.5,17.4,0.0,17.4
Port Hardy,1999.0,8,18.7,11.1,15.0,77.8,0.0,77.8
Port Hardy,1999.0,9,15.1,8.0,11.6,87.6,0.0,87.6
Port Hardy,1999.0,10,11.2,4.8,8.0,175.6,0.0,175.6
Port Hardy,1999.0,11,8.3,3.6,5.9,296.6,0.0,296.6
Port Hardy,1999.0,12,6.7,1.7,4.2,193.2,7.4,200.6
Port Hardy,2000.0,1,5.2,0.6,2.9,98.1,36.7,134.1
Port Hardy,2000.0,2,7.6,0.8,4.3,105.6,0.0,105.6
Port Hardy,2000.0,3,8.7,2.8,5.8,154.1,0.0,154.1
Port Hardy,2000.0,4,10.9,3.2,7.1,110.4,0.6,111.0
Port Hardy,2000.0,5,12.8,5.0,8.9,95.3,0.0,95.3
Port Hardy,2000.0,6,15.6,8.6,12.1,85.5,0.0,85.5
Port Hardy,2000.0,7,17.8,10.7,14.3,74.1,0.0,74.1
Port Hardy,2000.0,8,17.4,10.9,14.2,95.0,0.0,95.0
Port Hardy,2000.0,9,15.7,8.1,11.9,103.0,0.0,103.0
Port Hardy,2000.0,10,12.1,6.1,9.1,225.7,0.0,225.7
Port Hardy,2000.0,11,8.2,2.8,5.6,185.5,0.0,185.5
Port Hardy,2000.0,12,6.1,0.9,3.5,117.0,23.2,140.2
Port Hardy,2001.0,1,7.4,2.2,4.8,159.6,0.2,159.8
Port Hardy,2001.0,2,6.8,0.0,3.4,78.6,2.6,81.2
Port Hardy,2001.0,3,8.5,1.7,5.1,195.9,0.0,195.9
Port Hardy,2001.0,4,10.8,3.1,7.0,144.2,0.0,144.2
Port Hardy,2001.0,5,12.0,5.6,8.8,126.1,0.0,126.1
Port Hardy,2001.0,6,14.8,7.7,11.3,92.9,0.0,92.9
Port Hardy,2001.0,7,16.8,10.4,13.6,21.3,0.0,21.3
Port Hardy,2001.0,8,17.0,10.9,14.0,132.8,0.0,132.8
Port Hardy,2001.0,9,15.3,9.2,12.3,98.0,0.0,98.0
Port Hardy,2001.0,10,11.4,5.8,8.6,308.1,0.0,308.1
Port Hardy,2001.0,11,8.7,3.8,6.3,365.3,0.0,365.3
Port Hardy,2001.0,12,5.9,2.1,4.1,255.2,23.1,278.3
Port Hardy,2002.0,1,6.3,2.1,4.2,182.7,36.0,218.7
